aid,bvid,coin,comment,created,date,favorite,length,like,pic,play,share,time,title,video_review
2640375,BV1Rs41127N5,286,109,1438050286,2015/7/28,674,13:30,553,//i1.hdslb.com/bfs/archive/ef51ae50fe33c0417a6c2988f7224d70ac879745.jpg,122788,44,10:24:46,愤怒之箭EP4丨冷静才能射的准！,971
2635021,BV1As411m7Zg,403,238,1437959573,2015/7/27,1172,15:31,1503,//i2.hdslb.com/bfs/archive/fdd3181a666ae25cbcfc2c24dd4142a9f1303507.jpg,232015,236,9:12:53,玩具熊的五夜惊魂 4 EP5丨在逆风笑陪伴下惊险通关！（BAD ENDING）,2872
2630243,BV1As411m7TK,189,86,1437879448,2015/7/26,536,22:57,418,//i2.hdslb.com/bfs/archive/880d98a652185ffc761cb9f98f71897426fe2711.jpg,53616,96,10:57:28,玩具熊的午夜惊魂 4 EP4丨淡定连过第三夜和第四夜,1980
2629429,BV1cs411m7PQ,147,112,1437846682,2015/7/26,495,16:35,396,//i0.hdslb.com/bfs/archive/f5de648a8711d32aef22693b4ece26f827e1de6b.jpg,53734,87,1:51:22,玩具熊的午夜惊魂4 EP3丨险过第二夜！,1667
2627385,BV1cs411m76Z,187,170,1437818509,2015/7/25,627,09:58,666,//i1.hdslb.com/bfs/archive/28038b4143331190dd64fbfe82309e5fbff910c4.jpg,87366,163,18:1:49,玩具熊的午夜惊魂 4 EP2丨被吓尿的惊魂第二夜,2085
2624573,BV1fs41127qQ,310,196,1437759039,2015/7/25,907,12:16,799,//i1.hdslb.com/bfs/archive/bee22b0261776ccdd20531f600b42a265416280e.jpg,115215,211,1:30:39,玩具熊的午夜惊魂4 EP1恐怖之王归来！,2634
2620871,BV1bs411S7az,153,100,1437714749,2015/7/24,725,07:40,547,//i0.hdslb.com/bfs/archive/ff26330d360f3ac8b33377c288b80b3b81edf273.jpg,139639,53,13:12:29,愤怒之箭EP2丨逗比射箭二人组,806
2615159,BV1bs411S7Tz,38,66,1437623226,2015/7/23,129,14:26,90,//i1.hdslb.com/bfs/archive/16d26bbd296c3d5dbea14f2ce32042909aaf5837.jpg,22187,18,11:47:6,地牢噩梦丨怂闯地牢,660
2604640,BV1es411S7a7,421,193,1437450067,2015/7/21,1542,16:52,957,//i2.hdslb.com/bfs/archive/e76e3a2da45e79835324ebfd62c531343c773222.jpg,154379,177,11:41:7,扑克牌挑战之哈利波特怪味豆,1685
2601166,BV1vs411S75e,27,41,1437383928,2015/7/20,95,33:49,79,//i1.hdslb.com/bfs/archive/1724f46e3bd584bdbc9a5b38483350e8a4afd3c0.jpg,29302,11,17:18:48,拯救像素EP3丨我要变身美少女战士！,322
2598141,BV1Ys411S7Cv,33,40,1437319131,2015/7/19,160,11:56,146,//i2.hdslb.com/bfs/archive/1f6699d1d8ab3749bff4246b3a8f558d1acfc2ce.jpg,53643,10,23:18:51,堕落之塔丨蛋蛋之塔大混战！（中）,239
2595730,BV1as411S74u,329,346,1437291286,2015/7/19,987,20:28,1719,//i2.hdslb.com/bfs/archive/112a88cc705d851038bdbe30b70d2526bea9558f.jpg,423284,42,15:34:46,400年丨见证逗比人类进化史！,1551
2585382,BV1Js411S7dH,65,74,1437110473,2015/7/17,230,25:09,151,//i1.hdslb.com/bfs/archive/e0e7ec56281ea8a724388161cd4a11913c678c6a.jpg,43575,7,13:21:13,60秒EP7丨官方的消息一点都不靠谱！,788
2582677,BV17s411S7Sg,59,71,1437048962,2015/7/16,112,42:19,99,//i0.hdslb.com/bfs/archive/15e8aa52cdd086b6cc75eb0bdc1efe7f8e5fe454.jpg,30553,17,20:16:2, 神奇！土豆！武器制造商店丨隔壁老王与李大爷齐心合力造武器,651
2576295,BV1Ls411S7JE,138,351,1436940848,2015/7/15,352,07:17,405,//i1.hdslb.com/bfs/archive/88ef2a56b0b54f5bf555f5e03d59a6614cff4cad.jpg,75385,52,14:14:8,今天你吃了吗？丨橄榄油金枪鱼混老干妈,784
2570827,BV1ss411S7N5,191,313,1436845833,2015/7/14,445,22:40,1045,//i0.hdslb.com/bfs/archive/cf0154e0d4fcb59099368013e028b07df8d20ef7.jpg,81344,44,11:50:33,恐怖太空站丨乳头都吓硬了呢,1709
2567067,BV1ps411S7Rz,31,40,1436774927,2015/7/13,121,33:33,84,//i1.hdslb.com/bfs/archive/9d79166d41bbd008b320e9aab99f563131a029fb.jpg,24413,6,16:8:47,拯救像素EP2丨这是个锻炼腹肌的游戏,416
2545523,BV1Ts411S7xw,92,88,1436371867,2015/7/9,209,13:51,103,//i1.hdslb.com/bfs/archive/5594ff2dac48c50b4390bd8ce30329d0a00acddc.jpg,24273,14,0:11:7,这里没有游戏（自制字幕）,413
2540622,BV1Ns411S7ZD,54,71,1436283255,2015/7/7,223,18:35,155,//i2.hdslb.com/bfs/archive/696e3f658cf4040c439b5055be829ed5c680dda1.jpg,46601,15,23:34:15,60秒EP6丨逗我呢？活了60多天就这样？,615
2536511,BV15s411S7hY,186,107,1436221512,2015/7/7,698,18:55,622,//i1.hdslb.com/bfs/archive/3e702794b2d8633d607097b7175b75885b8ba183.jpg,161220,65,6:25:12,滑板3欢乐合集#1,1417
2534666,BV1Gs411S71k,25,50,1436180406,2015/7/6,80,08:34,90,//i0.hdslb.com/bfs/archive/aded892b6c4262fd1c8d69a4cbd86c53b2bab30c.jpg,16334,16,19:0:6,焦虑症,256
2530424,BV13s411S74X,319,217,1436101930,2015/7/5,801,19:26,1127,//i0.hdslb.com/bfs/archive/cffebe52506ad40a3c554e5466f3d2c5bd214d24.jpg,355127,48,21:12:10,武器制造大师,1482
2527372,BV1Gs411S7na,44,45,1436064017,2015/7/5,119,18:54,94,//i1.hdslb.com/bfs/archive/32ff90ab32944f48fd0d8c0faba7d9c429557440.jpg,24724,17,10:40:17,拯救像素EP1丨拯救世界的像素英雄！,353
2515796,BV1fs411U73R,13,44,1435833408,2015/7/2,103,09:21,85,//i1.hdslb.com/bfs/archive/31666e4e5489a35c248c3018ff83782bea26e48f.jpg,21637,13,18:36:48,杀手熊EP2丨舍己为大家,191
2514056,BV1ds411U7SA,640,378,1435805722,2015/7/2,890,07:04,1264,//i1.hdslb.com/bfs/archive/353d4db634f7705fd151771405e2ab32ca874e16.jpg,179911,192,10:55:22,狗粮和猫粮伴着老干妈味道很不错？！,1907
2512469,BV1os411U7iG,60,64,1435757187,2015/7/1,248,35:43,188,//i1.hdslb.com/bfs/archive/3ca35ec151734cbc12824f0897dfe746720bd868.jpg,45892,10,21:26:27,60秒EP5丨极限生存还未结束,1006
2508303,BV1ds411U7Wm,42,101,1435669739,2015/6/30,162,17:02,164,//i2.hdslb.com/bfs/archive/008b68d372d4e0bea707973b5aa6506886d6ad54.jpg,53791,11,21:8:59,Agar.io琼脂丨这是一个带了音效的细胞吞噬,733
2504129,BV1Ps411S7mh,87,83,1435584279,2015/6/29,413,35:54,210,//i0.hdslb.com/bfs/archive/9d720b6a48219ad57de09261ca86922fce62069b.jpg,54782,25,21:24:39,高考恋爱100天EP5丨什么！要分手！我不干！,1262
2495813,BV1ws411S7WY,190,176,1435499312,2015/6/28,699,38:09,906,//i2.hdslb.com/bfs/archive/1bc517d3dfd583c4a3618d2a44d8352afc1d3f3b.jpg,124280,122,21:48:32, GMOD恐怖地图丨恐怖游戏大神当保镖!,1080
2493356,BV1cs411S7cx,138,83,1435462360,2015/6/28,749,13:07,718,//i2.hdslb.com/bfs/archive/87c8b8fe133ddb485899f3ee1e6fd25f66af83c0.jpg,196688,58,11:32:40,鸭王争霸赛丨冠军决赛 猫粮局,732
2489445,BV1Us411U7Yg,171,100,1435386062,2015/6/27,453,22:22,326,//i0.hdslb.com/bfs/archive/b6567639d97b2e2a1fc4629404afa0f7a63ede38.jpg,76554,49,14:21:2,你见过这样玩滑板的吗？,1335
2488625,BV1Us411U7oF,150,46,1435373456,2015/6/27,339,36:57,179,//i1.hdslb.com/bfs/archive/da28ed7ad608616204c124993adcfb2f7a8b70ca.jpg,41295,21,10:50:56,高考恋爱100天EP4丨终于模考了！,747
2486310,BV1Ss411U7bV,36,50,1435319044,2015/6/26,145,17:56,112,//i2.hdslb.com/bfs/archive/0d7a55c31f3b84146a71fe5a35bef8b5c902ce14.jpg,26442,15,19:44:4,杀手熊丨名侦探BOY显现江湖,651
2483097,BV1Us411U7xq,88,72,1435241399,2015/6/25,220,16:48,209,//i1.hdslb.com/bfs/archive/4492b50faf1c76060e7ff5093cdb6115e927b800.jpg,42013,16,22:9:59,60秒EP4丨一线生机？！,444
2479069,BV1ms411U73Z,68,135,1435147593,2015/6/24,388,16:36,332,//i0.hdslb.com/bfs/archive/d8c219de75132880383f1002863f6eb4eb58c26e.jpg,71904,33,20:6:33,我的世界有那么可怕？P.T模组,943
2475479,BV11s411U7hZ,155,57,1435062650,2015/6/23,361,39:21,204,//i2.hdslb.com/bfs/archive/9a031f62a2d80bbc2b702afd4a1ebe83dee7d1f8.jpg,30980,21,20:30:50,高考恋爱100天EP3丨谈恋爱原来那么麻烦,970
2470665,BV1Rs411U7eG,326,86,1434966162,2015/6/22,394,38:02,247,//i1.hdslb.com/bfs/archive/20bc59d4dbc737b26250b547af7a4f43e64cea61.jpg,33369,23,17:42:42,高考恋爱100天EP2丨中二少年好可怕！,1056
2469195,BV1Xs411U7Lz,90,119,1434945872,2015/6/22,176,16:08,327,//i0.hdslb.com/bfs/archive/37e203ce03e6f868d10ba5905c9982e0b65150c6.jpg,31143,28,12:4:32,胆小鬼Timore2.0丨并不觉得有多么恐怖嘛~,1282
2463926,BV1Qs411U7L6,127,144,1434845981,2015/6/21,602,15:38,531,//i0.hdslb.com/bfs/archive/29781b8f6a08717cbfdec796f22ecfaa786ab9e7.jpg,148501,63,8:19:41,鸭王争霸赛！第十届！卫冕冠军！,475
2461540,BV1Ds411U7FA,758,115,1434795379,2015/6/20,304,18:05,252,//i1.hdslb.com/bfs/archive/473981976fc1d82fbe32f5a17f4e3ca566c81bf9.jpg,61205,46,18:16:19,端午节作死夹子挑战,1136
2457360,BV1zs411U7w6,49,51,1434713000,2015/6/19,234,23:41,123,//i1.hdslb.com/bfs/archive/32f4ce5f2ec6623d1467bf6ddbc070cea14ae510.jpg,37888,19,19:23:20,史上脑洞最大的字母,743
2451220,BV1Bs411U7xx,85,61,1434560261,2015/6/18,314,28:53,188,//i2.hdslb.com/bfs/archive/f1e008277a74cc49afcc648c6969909078b350a1.jpg,65771,25,0:57:41,60秒EP3丨小胖妹进化了！,1146
2446974,BV1qs411U7T6,85,86,1434463002,2015/6/16,361,09:45,190,//i0.hdslb.com/bfs/archive/269300704e9044a1e48e7a8d516d8b4956db9056.jpg,76046,26,21:56:42,史上最懒的索尼克,488
2443295,BV1vs411U7tK,227,212,1434375014,2015/6/15,875,38:30,723,//i0.hdslb.com/bfs/archive/e03a2de5b3fdbe259f0cc33a712d2a8ad6157884.jpg,82283,75,21:30:14,高考恋爱100天EP1丨什么！我有女朋友了！,2554
2439911,BV1ys411U7Nd,37,42,1434292299,2015/6/14,95,26:29,93,//i1.hdslb.com/bfs/archive/380d92e3944a8a42939bb1d93e38fb6cee016e0e.jpg,17582,14,22:31:39,乌拉尔山试玩丨死亡山脉,435
2438715,BV1ys411U74s,89,50,1434275593,2015/6/14,147,30:43,188,//i1.hdslb.com/bfs/archive/1d94afb01bb014e8bb0db89fbf5204371f29efc2.jpg,45540,17,17:53:13,方舟：生存进化丨驯龙日记EP2 偶遇迅猛龙,435
2436693,BV1ks411U7iP,136,63,1434246055,2015/6/14,587,13:39,549,//i0.hdslb.com/bfs/archive/6da8b8cd17a6548be2a000e6f19b74029b45b3f7.jpg,107047,43,9:40:55,《鸭王争霸赛》P4 鸭王复仇记,522
2431730,BV1rs411U7zH,64,43,1434133516,2015/6/13,474,08:52,285,//i0.hdslb.com/bfs/archive/a13bc0eb69be5d1f43cf5f8fe8d6717d570b0cb1.jpg,74534,34,2:25:16,《鸭王争霸赛》P2 相煎何太急,358
2430042,BV1rs411U7Sk,1233,429,1434106232,2015/6/12,1718,13:45,2030,//i2.hdslb.com/bfs/archive/9db94b36aca51529bf0e0f75928d4ca14e8004de.jpg,268471,198,18:50:32,史上最傻的人工智能,3122
2426927,BV16s411U7ns,55,58,1434027307,2015/6/11,256,18:46,181,//i1.hdslb.com/bfs/archive/68b77f0c9ea27ab84808569ea17b01300276327f.jpg,50096,15,20:55:7,60秒EP2丨艰难的生存！,505
2424030,BV1bs411U7cA,19,58,1433949269,2015/6/10,125,23:14,152,//i2.hdslb.com/bfs/archive/310f5fdb166269e3a65f6b6698272e7f955a950a.jpg,15137,12,23:14:29,恐怖魔女之家丨更新之后也没有什么吓人的嘛,422
2420707,BV1ts411U7wY,49,60,1433859967,2015/6/9,143,07:48,149,//i0.hdslb.com/bfs/archive/aaab5a2f13050336e38a4a6fff75fffc49d35a6b.jpg,37663,18,22:26:7,你见过那么鬼畜的餐厅吗？,252
2416431,BV1xs411U7Xg,107,87,1433764361,2015/6/8,207,22:21,431,//i1.hdslb.com/bfs/archive/ed8626dfe2357d0c12345a40fb4dc4aa07d6dacc.jpg,73791,20,19:52:41,方舟：生存进化丨驯龙日记EP1 抓只小恐龙,659
2414120,BV14s411U7sA,121,123,1433727062,2015/6/8,499,19:32,299,//i0.hdslb.com/bfs/archive/2a6df363696e54b405d205a2e8fa44b5ce65541c.jpg,80343,22,9:31:2,60秒EP1丨小胖妞！你走开！,906
2412872,BV14s411U7iB,69,105,1433684588,2015/6/7,185,19:04,379,//i1.hdslb.com/bfs/archive/c77bea1bfb9eeeab6ede28a8328e9bc33da06502.jpg,31338,12,21:43:8,一二三，木头人,704
2409695,BV1ss411U7Zb,60,58,1433642249,2015/6/7,191,25:07,163,//i0.hdslb.com/bfs/archive/a0540c41d878bbdeaf9c84ceab4d5822a8bf5bd7.jpg,55507,17,9:57:29,史上最会玩的盒子,459
2404730,BV1es411U7Ri,70,98,1433564463,2015/6/6,216,17:29,234,//i2.hdslb.com/bfs/archive/fec2b896a3d66f91469877703c5994288e3eeb7c.jpg,31311,23,12:21:3,60秒试玩丨核弹来袭！,454
2401887,BV1Ys411U7t5,45,53,1433500553,2015/6/5,117,16:50,96,//i2.hdslb.com/bfs/archive/eb7c0a77f71b755cbff6b20bc34a37e67c4453dc.jpg,31376,10,18:35:53,史上最奇葩的画廊,352
2396688,BV1as411U7e8,38,41,1433369851,2015/6/4,103,30:25,183,//i2.hdslb.com/bfs/archive/025882956a09ece69e283713e5ffd60f388e6d95.jpg,37785,19,6:17:31,方舟：生存进化丨恐龙世界生存初体验,540
2395644,BV18s411U7E6,9,33,1433335889,2015/6/3,45,23:31,89,//i1.hdslb.com/bfs/archive/bc33ee6ab291ec2f86bb9343085ffe714ff7136a.jpg,16342,11,20:51:29,我的僵尸女友之镭射光线,135
2392448,BV1hs411U75a,20,32,1433248244,2015/6/2,82,18:41,90,//i1.hdslb.com/bfs/archive/e36ed36558179ece3391ad0d9f2de621377655fe.jpg,37058,14,20:30:44,恐龙猎手丨秒杀霸王龙！,221
2389197,BV1Es411U7Xr,34,25,1433163615,2015/6/1,175,40:28,112,//i1.hdslb.com/bfs/archive/6518153c45a137b7fd4c3ca01a14ab88e91fbf29.jpg,37459,13,21:0:15,勇敢的心：世界大战EP4丨齐心协力，消灭敌军,165
2386201,BV17s411U7bm,113,154,1433082365,2015/5/31,288,13:30,709,//i1.hdslb.com/bfs/archive/3a8f0851fb0af51be10789a2da6ad5faf27ef02d.jpg,71409,20,22:26:5,电钻大屠杀,847
2383241,BV1Ls411U7dv,132,153,1433036841,2015/5/31,381,07:25,343,//i0.hdslb.com/bfs/archive/579363ce80defa51e458e5d73f3c90e494864392.jpg,48092,42,9:47:21,问题时间EP4,841
2379225,BV15s411U7rv,67,37,1432955498,2015/5/30,270,20:07,177,//i1.hdslb.com/bfs/archive/e186652e5fa8f0ad149e21b7c43f5aed714b563f.jpg,85235,18,11:11:38,疯狂青蛙历险记EP4丨挑战鲨鱼,438
2376891,BV1Ls411U7LK,48,81,1432896466,2015/5/29,191,13:30,156,//i1.hdslb.com/bfs/archive/4e8053ff6cc4779009f09d3050ff7504ce4dec1c.jpg,50254,18,18:47:46,用意念操作的游戏,576
2373814,BV1Ws411U7bc,37,38,1432813632,2015/5/28,181,44:16,114,//i0.hdslb.com/bfs/archive/297e8334ceaa7f13dff6ddafb70093846df5355b.jpg,33264,10,19:47:12,勇敢的心：世界大战EP3丨战争中的天使安娜,346
2370805,BV1Hs411U7dz,204,230,1432729471,2015/5/27,782,19:13,1124,//i0.hdslb.com/bfs/archive/98a50dc8109f057aa082fefd55272049feaa3622.jpg,124973,161,20:24:31,模拟手术丨你的腿居然不一样长！？,2493
2368645,BV1ps411U7Ym,53,93,1432679006,2015/5/27,153,13:46,162,//i0.hdslb.com/bfs/archive/549ce1a67c508b91d0ed42969079c2eb15b8ccd4.jpg,44161,14,6:23:26,我的僵尸女友,222
2366992,BV1ns411U7Re,31,32,1432638551,2015/5/26,162,32:13,105,//i1.hdslb.com/bfs/archive/5522bd308c334260fce3454815a480621796f04f.jpg,25135,8,19:9:11,世界大战EP2丨兄弟齐心，其利断金！,198
2364114,BV1Hs411U723,35,54,1432554706,2015/5/25,72,21:56,87,//i1.hdslb.com/bfs/archive/4073ca80e94c8587de829281ac69c543b0000af8.jpg,11046,11,19:51:46,时间穿越线丨与死神斗争到底,189
2362236,BV1ns411U7PW,81,59,1432506834,2015/5/25,242,53:48,183,//i1.hdslb.com/bfs/archive/4588b0d81f8987f7ea5d4938540e18ec89a8ccd6.jpg,30602,17,6:33:54,勇敢的心：世界大战EP1丨战争情缘,469
2359108,BV1Ss411D7zt,101,126,1432443562,2015/5/24,456,24:58,218,//i1.hdslb.com/bfs/archive/1ae2bc05c87354d0db157a4696c510696dba473b.jpg,53234,17,12:59:22,史上最诡异的游戏,1045
2358372,BV1Ss411D7x2,75,25,1432430768,2015/5/24,273,23:43,194,//i1.hdslb.com/bfs/archive/49401b4924adeabdc327964b159bc9924942b363.jpg,70813,28,9:26:8,疯狂青蛙历险记EP3丨走出城外！挑战鲨鱼！,619
2356064,BV1Ds411D7eR,43,55,1432378582,2015/5/23,249,26:54,212,//i2.hdslb.com/bfs/archive/0c990ccae7d3209f31682070695cfe61c4bfa0af.jpg,51424,19,18:56:22, 模拟山羊DAY版EP2丨邪恶的僵尸试验基地,492
2353715,BV1Us411D7rn,249,460,1432338612,2015/5/23,684,11:49,1347,//i0.hdslb.com/bfs/archive/68129b31e1074ca66ede671eccf7ec9ecb742101.jpg,215321,52,7:50:12,模拟手术丨让我看看你的胸里有什么,1294
2348477,BV1ms411D7zC,110,114,1432207047,2015/5/21,462,12:16,611,//i1.hdslb.com/bfs/archive/0343c74b12116e2d0894544249bdf9cb67f3ef51.jpg,74115,28,19:17:27,模拟手术丨专治骨折和耳屎瘤！,836
2345580,BV12s411D75L,253,292,1432122165,2015/5/20,796,14:49,2316,//i1.hdslb.com/bfs/archive/c95e38c5f9804cd7e13567f49ca9653e4d53edd7.jpg,157974,91,19:42:45,模拟手术丨阑尾炎加脑子有毛病怎么办？找BOY,2250
2342458,BV1Rs411D7t6,120,139,1432037966,2015/5/19,492,12:54,481,//i2.hdslb.com/bfs/archive/a4f178754138ef54aa9f311edf05d9129ecf0554.jpg,67169,32,20:19:26,模拟手术丨老医生居然会手术失败,1055
2339403,BV1ds411D7H5,214,171,1431950637,2015/5/18,617,12:04,973,//i1.hdslb.com/bfs/archive/482c20e543442b89db3f640904599c7295d28526.jpg,126973,49,20:3:57,模拟手术丨癫痫和皮肤病怎么办？做手术吧,1151
2335856,BV19s411D7ri,52,42,1431855950,2015/5/17,208,19:32,155,//i2.hdslb.com/bfs/archive/4473a15b875b5a7942bdb3ba4939aadf4b2b8497.jpg,51016,17,17:45:50,疯狂青蛙历险记EP2,424
2333951,BV1Qs411D7Sn,14,52,1431829064,2015/5/17,66,13:11,99,//i0.hdslb.com/bfs/archive/acc8e04c66cdb728c79eab60475dae53ad849186.jpg,12288,11,10:17:44,烤面包机的恐怖摇篮曲,198
2332240,BV1Xs411D7qL,247,336,1431783338,2015/5/16,1008,11:27,1981,//i2.hdslb.com/bfs/archive/152e9041179f8ffddce77d13c36f261cbfdef3e4.jpg,200359,102,21:35:38,手术模拟丨这次我们来做眼睛和心脏手术,2393
2329551,BV1Qs411D7Mn,40,57,1431743039,2015/5/16,145,17:47,161,//i0.hdslb.com/bfs/archive/e3ca28ea44de183a7b324340d8a5240068bd6f89.jpg,31079,14,10:23:59,史上最贱马里奥,436
2324684,BV1zs411D7oe,102,96,1431608072,2015/5/14,424,12:13,493,//i1.hdslb.com/bfs/archive/305f0c2a366d8e64ee669fa0ee03682b1dd61158.jpg,81250,31,20:54:32,手术模拟丨这一次我们来弄耳朵和膝盖,809
2321653,BV1Bs411D7xr,118,111,1431519347,2015/5/13,476,06:46,636,//i2.hdslb.com/bfs/archive/079c20959ce8d785e8b0e3ceedbe06d753fa438f.jpg,115541,35,20:15:47,牙医模拟丨看着自己牙齿痛痛痛,586
2318639,BV1zs411D7bb,122,126,1431431940,2015/5/12,301,18:36,556,//i1.hdslb.com/bfs/archive/2d2a7aecfe9e1ce538842eb4dadd902b598649d6.jpg,38961,15,19:59:0,逃出即是灾难2（Don't escape2）丨僵尸世界！,382
2315693,BV1qs411D7dw,165,174,1431345482,2015/5/11,700,16:12,728,//i2.hdslb.com/bfs/archive/3804dcc88c94f120a5a227f598fd168fb3d70d55.jpg,193675,33,19:58:2,肮脏的一天丨就是因为帅了所以你们就一直跟着我吗,1008
2311546,BV1is411D7Cu,315,383,1431248420,2015/5/10,615,17:41,1774,//i2.hdslb.com/bfs/archive/a3533fa6b89429e849fa8e21f10b312b83d59e2d.jpg,135394,19,17:0:20,逃出即是灾难（Don't escape）丨狼人重现人间,839
2309769,BV1ys411D7r5,43,76,1431225877,2015/5/10,154,22:05,164,//i1.hdslb.com/bfs/archive/4d1dabd7405d64da99d559448e8b71ea5f99eedb.jpg,39684,16,10:44:37,僵尸世界丨我是世界的救世主！,186
2306838,BV11s411D7ky,327,356,1431167298,2015/5/9,1020,29:42,1816,//i2.hdslb.com/bfs/archive/5f12edee5bb79c85c06f94596b9a6c90b1c20f87.jpg,382719,50,18:28:18,模拟山羊DAYZ版,1793
2304753,BV1Cs411D71v,31,68,1431136793,2015/5/9,102,09:23,134,//i2.hdslb.com/bfs/archive/5c0a597b5364dfcc8719a5e5c4399e933e307305.png,22606,13,9:59:53,我是面包之食物大战,180
2303205,BV1Cs411D7R1,69,117,1431092190,2015/5/8,254,17:20,250,//i2.hdslb.com/bfs/archive/865a6c9478230a8ddc99ffafcdc38977904a8669.jpg,50032,26,21:36:30,Slender Man必须死,714
2299731,BV1ks411D7oz,21,33,1431003296,2015/5/7,136,17:27,106,//i1.hdslb.com/bfs/archive/2c7035cb606f277d949a98cfe43693eac822407e.jpg,13343,17,20:54:56,恶梦：独眼巨人丨巨人的追击（最后一章）,253
2296384,BV1rs411D7H7,90,74,1430913967,2015/5/6,218,29:01,192,//i1.hdslb.com/bfs/archive/afd512cfb7e1c9925c9a6b0f0a54caa4cbd4d191.jpg,45751,20,20:6:7,愚蠢的攻城车EP3丨更新啦，UP主脑残症都玩出来了,830
2293194,BV1bs411D7fL,35,49,1430829109,2015/5/5,141,14:13,140,//i2.hdslb.com/bfs/archive/14337b54b2155b89e1b4f0dc0cb13975d4db31bf.jpg,10279,14,20:31:49,恶梦：屠夫丨手指鱼骨汤,235
2289826,BV18s411D7Di,74,94,1430736285,2015/5/4,194,09:24,265,//i0.hdslb.com/bfs/archive/3f73fd687667856d8510ec71341de1fe730940f7.png,21979,36,18:44:45, 恐怖酒店之旅丨类似于PT的游戏！,769
2286739,BV1bs411D7Eb,30,45,1430654804,2015/5/3,155,13:36,108,//i1.hdslb.com/bfs/archive/af6d9928c57ace383c2f3ab2b8219e860bb3b275.jpg,14159,14,20:6:44, 恶梦：墓地丨你想和泰迪熊一起玩儿吗？,200
2283926,BV14s411D7Qk,132,148,1430615773,2015/5/3,340,13:05,263,//i2.hdslb.com/bfs/archive/13bb7491229b7e97a037772c06d9916d660ad747.jpg,24377,26,9:16:13,问题时间EP3！,921
2279952,BV1xs411D716,47,54,1430546579,2015/5/2,163,13:59,119,//i0.hdslb.com/bfs/archive/1152b92a536ecb3eeef7b0482fa356bd4ca10ecb.jpg,25834,5,14:2:59, 我们一起来喝茶吧，看那不是少年派吗？,389
2278978,BV14s411D7At,38,55,1430530346,2015/5/2,155,12:07,108,//i0.hdslb.com/bfs/archive/49a1d8dfaa7ce056fb780ea8e0059dbae699670c.jpg,13784,15,9:32:26,恶梦：医院丨恶魔的作画方式,180
2269827,BV1es411D7BC,27,35,1430314355,2015/4/29,147,12:02,120,//i2.hdslb.com/bfs/archive/4d0722f6c4de38449d513a57c63505a0e58af965.jpg,8850,13,21:32:35,恶梦：记忆丨接受死神的到来，别做无谓的反抗,279
2266748,BV1Ys411D7MU,48,57,1430223959,2015/4/28,198,24:21,161,//i1.hdslb.com/bfs/archive/dd0a86bb9f89d3ec8a0cef978ca09f236db7a377.jpg,18399,17,20:25:59,恶梦：桥丨莫名其妙的患者们,510
2260516,BV1Js411D7pU,37,44,1430047957,2015/4/26,63,24:29,91,//i0.hdslb.com/bfs/archive/e731771f73c2ca0e980898cacfb72fb93844dad2.jpg,15172,12,19:32:37,抖M骨头历险记,184
2255907,BV1Es411D7c5,41,48,1429955729,2015/4/25,123,12:13,131,//i2.hdslb.com/bfs/archive/213cae1635005f6446c526575c49a42bf5edc1f8.jpg,15858,19,17:55:29,一夜惊魂2丨惊悚！太惊悚了！,418
2214274,BV1Ks411D7gH,160,157,1428840623,2015/4/12,707,09:52,897,//i1.hdslb.com/bfs/archive/23ce3e885ddfb8869468e0f13059bdc3873488ec.jpg,116169,47,20:10:23,好丈夫丨逆风笑和抽风偷情被发现,636
2210449,BV15s411D71Q,558,483,1428762305,2015/4/11,1569,07:31,2278,//i0.hdslb.com/bfs/archive/79486a5a93eafd0298fd54e1129b816320825587.jpg,273137,369,22:25:5,请用力的打我！,2247
2207280,BV1Vs411D77H,561,566,1428718468,2015/4/11,1664,10:14,1935,//i1.hdslb.com/bfs/archive/f0bc1743fafc9f0e3c6c003b08e5acfce3aecccb.jpg,--,118,10:14:28,中国BOY看自己以前视频的反映,3019
2205749,BV1Vs411D745,144,212,1428670131,2015/4/10,706,08:13,666,//i2.hdslb.com/bfs/archive/7df290c9cd0cebee505b9d295abd8f51bfe7acc7.jpg,182801,30,20:48:51, 好妻子丨逆风笑是公主病！,543
2191447,BV1Fs411D7Bw,35,54,1428308711,2015/4/6,78,08:56,136,//i2.hdslb.com/bfs/archive/61032d8131e95747e9f9fd566d93298869722fe7.jpg,14687,15,16:25:11,用屁股走路的恐怖游戏！,341
2185005,BV1Zs411S7uG,42,54,1428197410,2015/4/5,154,12:24,142,//i1.hdslb.com/bfs/archive/85677b57916bf47f092869f82c0677b17ae496a8.jpg,21767,8,9:30:10,史上脑洞最大的游戏,330
2158936,BV1Ss411S7ZJ,39,50,1427625417,2015/3/29,137,10:57,119,//i2.hdslb.com/bfs/archive/d590f203ea0db40d12925cce26420e569cc1c833.jpg,30819,16,18:36:57, 超级马里奥第一人称版本虐心试玩,355
2154784,BV1Us411S722,1141,1205,1427541903,2015/3/28,4647,18:46,3620,//i2.hdslb.com/bfs/archive/5d1d95aec867108007dcc18eba39999ffe701afd.jpg,532561,195,19:25:3,当中国BOY看手残联萌所有人的第一个视频时的反映,5995
2140361,BV1Xs411S79h,11,38,1427117413,2015/3/23,53,17:47,87,//i0.hdslb.com/bfs/archive/396af35885e682e8562dc2d5d08157d05f96d668.jpg,14375,12,21:30:13,当猪飞起来的时候,242
